"SCTBKEY","DISTRICT"
"481799503003019",13
"481799503003020",13
"481799503003021",13
"481799503003022",13
"481799503003023",13
"481799503003024",13
"481799503003025",13
"481799503003026",13
"481799503003027",13
"481799503003028",13
"481799503003029",13
"481799503004000",13
"481799503004001",13
"481799503004002",13
"481799503004003",13
"481799503004004",13
"481799503004005",13
"481799503004006",13
"481799503004007",13
"481799503004008",13
"481799503004009",13
"481799503004010",13
"481799503004011",13
"481799503004012",13
"481799503004013",13
"481799503004014",13
"481799503004015",13
"481799503004016",13
"481799503004017",13
"481799503004018",13
"481799503004019",13
"481799503004020",13
"481799503004021",13
"481799503004022",13
"481799503004023",13
"481799503004024",13
"481799503004025",13
"481799503004026",13
"481799503004027",13
"481799503004028",13
"481799503004029",13
"481799503004030",13
"481799503004031",13
"481799503004032",13
"481799503005000",13
"481799503005001",13
"481799503005002",13
"481799503005003",13
"481799503005004",13
"481799503005005",13
"481799503005006",13
"481799503005007",13
"481799503005008",13
"481799503005009",13
"481799503005010",13
"481799503005011",13
"481799503005012",13
"481799503005013",13
"481799503005014",13
"481799503005015",13
"481799503005016",13
"481799503005017",13
"481799503005018",13
"481799503005019",13
"481799503005020",13
"481799503005021",13
"481799503005022",13
"481799503005023",13
"481799503005024",13
"481799503005025",13
"481799503005026",13
"481799503005027",13
"481799503005028",13
"481799503005029",13
"481799503005030",13
"481799503005031",13
"481799503005032",13
"481799503005033",13
"481799503005034",13
"481799504001000",13
"481799504001001",13
"481799504001002",13
"481799504001003",13
"481799504001004",13
"481799504001005",13
"481799504001006",13
"481799504001007",13
"481799504001008",13
"481799504001009",13
"481799504001010",13
"481799504001011",13
"481799504001012",13
"481799504001013",13
"481799504001014",13
"481799504001015",13
"481799504002000",13
"481799504002001",13
"481799504002002",13
"481799504002003",13
"481799504002004",13
"481799504002005",13
"481799504002006",13
"481799504002007",13
"481799504002008",13
"481799504002009",13
"481799504002010",13
"481799504002011",13
"481799504002012",13
"481799504002013",13
"481799504002014",13
"481799504002015",13
"481799504002016",13
"481799504002017",13
"481799504002018",13
"481799504002019",13
"481799504002020",13
"481799504002021",13
"481799504002022",13
"481799504002023",13
"481799504002024",13
"481799504002025",13
"481799504002026",13
"481799504002027",13
"481799504002028",13
"481799504002029",13
"481799504002030",13
"481799504002031",13
"481799504002032",13
"481799504002033",13
"481799504002034",13
"481799504002035",13
"481799504002036",13
"481799504002037",13
"481799504002038",13
"481799504002039",13
"481799504002040",13
"481799504002041",13
"481799504002042",13
"481799504002043",13
"481799504002044",13
"481799504002045",13
"481799504002046",13
"481799504002047",13
"481799504003000",13
"481799504003001",13
"481799504003002",13
"481799504003003",13
"481799504003004",13
"481799504003005",13
"481799504003006",13
"481799504003007",13
"481799504003008",13
"481799504003009",13
"481799504003010",13
"481799504003011",13
"481799504003012",13
"481799504003013",13
"481799504003014",13
"481799504003015",13
"481799504003016",13
"481799504003017",13
"481799504003018",13
"481799504003019",13
"481799504003020",13
"481799504003021",13
"481799504003022",13
"481799504003023",13
"481799504004000",13
"481799504004001",13
"481799504004002",13
"481799504004003",13
"481799504004004",13
"481799504004005",13
"481799504004006",13
"481799504004007",13
"481799504004008",13
"481799504004009",13
"481799504004010",13
"481799504004011",13
"481799504004012",13
"481799504004013",13
"481799504004014",13
"481799504004015",13
"481799504004016",13
"481799504004017",13
"481799504004018",13
"481799504004019",13
"481799504004020",13
"481799504004021",13
"481799504004022",13
"481799504004023",13
"481799504004024",13
"481799504004025",13
"481799504004026",13
"481799504004027",13
"481799504004028",13
"481799504005000",13
"481799504005001",13
"481799504005002",13
"481799504005003",13
"481799504005004",13
"481799504005005",13
"481799504005006",13
"481799504005007",13
"481799504005008",13
"481799504005009",13
"481799504005010",13
"481799504005011",13
"481799504005012",13
"481799504005013",13
"481799504005014",13
"481799504005015",13
"481799504005016",13
"481799504005017",13
"481799504005018",13
"481799504005019",13
"481799504005020",13
"481799504005021",13
"481799504006000",13
"481799504006001",13
"481799504006002",13
"481799504006003",13
"481799504006004",13
"481799504006005",13
"481799504006006",13
"481799504006007",13
"481799504006008",13
"481799504006009",13
"481799504006010",13
"481799504006011",13
"481799504006012",13
"481799504006013",13
"481799504006014",13
"481799504006015",13
"481799504006016",13
"481799504006017",13
"481799504006018",13
"481799504006019",13
"481799505001000",13
"481799505001001",13
"481799505001002",13
"481799505001003",13
"481799505001004",13
"481799505001005",13
"481799505001006",13
"481799505001007",13
"481799505001008",13
"481799505001009",13
"481799505001010",13
"481799505001011",13
"481799505001012",13
"481799505001013",13
"481799505001014",13
"481799505001015",13
"481799505001016",13
"481799505001017",13
"481799505001018",13
"481799505001019",13
"481799505001020",13
"481799505001021",13
"481799505001022",13
"481799505001023",13
"481799505001024",13
"481799505001025",13
"481799505001026",13
"481799505001027",13
"481799505001028",13
"481799505001029",13
"481799505001030",13
"481799505002000",13
"481799505002001",13
"481799505002002",13
"481799505002003",13
"481799505002004",13
"481799505002005",13
"481799505002006",13
"481799505002007",13
"481799505002008",13
"481799505002009",13
"481799505002010",13
"481799505002011",13
"481799505002012",13
"481799505002013",13
"481799505002014",13
"481799505002015",13
"481799505002016",13
"481799505002017",13
"481799505002018",13
"481799505002019",13
"481799505002020",13
"481799505002021",13
"481799505002022",13
"481799505002023",13
"481799505002024",13
"481799505003000",13
"481799505003001",13
"481799505003002",13
"481799505003003",13
"481799505003004",13
"481799505003005",13
"481799505003006",13
"481799505003007",13
"481799505003008",13
"481799505003009",13
"481799505003010",13
"481799505003011",13
"481799505003012",13
"481799505003013",13
"481799505003014",13
"481799505003015",13
"481799505003016",13
"481799505003017",13
"481799505003018",13
"481799505003019",13
"481799505003020",13
"481799505003021",13
"481799505003022",13
"481799505003023",13
"481799505003024",13
"481799505003025",13
"481799505003026",13
"481799505003027",13
"481799505003028",13
"481799505003029",13
"481799505003030",13
"481799505003031",13
"481799505003032",13
"481799505003033",13
"481799506001000",13
"481799506001001",13
"481799506001002",13
"481799506001003",13
"481799506001004",13
"481799506001005",13
"481799506001006",13
"481799506001007",13
"481799506001008",13
"481799506001009",13
"481799506001010",13
"481799506001011",13
"481799506001012",13
"481799506001013",13
"481799506001014",13
"481799506001015",13
"481799506001016",13
"481799506001017",13
"481799506001018",13
"481799506001019",13
"481799506001020",13
"481799506001021",13
"481799506001022",13
"481799506001023",13
"481799506001024",13
"481799506001025",13
"481799506001026",13
"481799506001027",13
"481799506001028",13
"481799506001029",13
"481799506001030",13
"481799506001031",13
"481799506001032",13
"481799506001033",13
"481799506001034",13
"481799506001035",13
"481799506001036",13
"481799506001037",13
"481799506001038",13
"481799506001039",13
"481799506001040",13
"481799506001041",13
"481799506001042",13
"481799506001043",13
"481799506001044",13
"481799506001045",13
"481799506001046",13
"481799506001047",13
"481799506001048",13
"481799506001049",13
"481799506001050",13
"481799506001051",13
"481799506001052",13
"481799506001053",13
"481799506001054",13
"481799506001055",13
"481799506001056",13
"481799506001057",13
"481799506001058",13
"481799506001059",13
"481799506001060",13
"481799506001061",13
"481799506001062",13
"481799506001063",13
"481799506001064",13
"481799506001065",13
"481799506001066",13
"481799506001067",13
"481799506001068",13
"481799506001069",13
"481799506001070",13
"481799506001071",13
"481799506001072",13
"481799506002000",13
"481799506002001",13
"481799506002002",13
"481799506002003",13
"481799506002004",13
"481799506002005",13
"481799506002006",13
"481799506002007",13
"481799506002008",13
"481799506002009",13
"481799506002010",13
"481799506002011",13
"481799506002012",13
"481799506002013",13
"481799506002014",13
"481799506002015",13
"481799506002016",13
"481799506002017",13
"481799506002018",13
"481799506002019",13
"481799506002020",13
"481799506002021",13
"481799506002022",13
"481799506002023",13
"481799506002024",13
"481799506002025",13
"481799506002026",13
"481799506002027",13
"481799506002028",13
"481799506002029",13
"481799506002030",13
"481799506002031",13
"481799506002032",13
"481799506002033",13
"481799506002034",13
"481799506002035",13
"481799506002036",13
"481799506002037",13
"481799506002038",13
"481799506002039",13
"481799506002040",13
"481799506002041",13
"481799506002042",13
"481799506002043",13
"481799506002044",13
"481799506002045",13
"481799506002046",13
"481799506002047",13
"481799506002048",13
"481799506002049",13
"481799506002050",13
"481799506002051",13
"481799506002052",13
"481799506002053",13
"481799506002054",13
"481799506002055",13
"481799507001000",13
"481799507001001",13
"481799507001002",13
"481799507001003",13
"481799507001004",13
"481799507001005",13
"481799507001006",13
"481799507001007",13
"481799507001008",13
"481799507001009",13
"481799507001010",13
"481799507001011",13
"481799507001012",13
"481799507001013",13
"481799507001014",13
"481799507001015",13
"481799507001016",13
"481799507001017",13
"481799507001018",13
"481799507001019",13
"481799507001020",13
"481799507001021",13
"481799507001022",13
"481799507001023",13
"481799507001024",13
"481799507001025",13
"481799507001026",13
"481799507001027",13
"481799507001028",13
"481799507001029",13
"481799507001030",13
"481799507001031",13
"481799507001032",13
"481799507001033",13
"481799507001034",13
"481799507001035",13
"481799507001036",13
"481799507001037",13
"481799507001038",13
"481799507001039",13
"481799507001040",13
"481799507001041",13
"481799507001042",13
"481799507001043",13
"481799507001044",13
"481799507001045",13
"481799507001046",13
"481799507001047",13
"481799507001048",13
"481799507001049",13
"481799507001050",13
"481799507001051",13
"481799507001052",13
"481799507001053",13
"481799507001054",13
"481799507001055",13
"481799507001056",13
"481799507002000",13
"481799507002001",13
"481799507002002",13
"481799507002003",13
"481799507002004",13
"481799507002005",13
"481799507002006",13
"481799507002007",13
"481799507002008",13
"481799507002009",13
"481799507002010",13
"481799507002011",13
"481799507002012",13
"481799507002013",13
"481799507002014",13
"481799507002015",13
"481799507002016",13
"481799507002017",13
"481799507002018",13
"481799507002019",13
"481799507002020",13
"481799507002021",13
"481799507002022",13
"481799507002023",13
"481799507002024",13
"481799507002025",13
"481799507002026",13
"481799507002027",13
"481799507002028",13
"481799507002029",13
"481799507002030",13
"481799507002031",13
"481799507002032",13
"481799507002033",13
"481799507002034",13
"481799507002035",13
"481799507002036",13
"481799507002037",13
"481799507002038",13
"481799507002039",13
"481799507002040",13
"481799507002041",13
"481799507002042",13
"481799507002043",13
"481799507002044",13
"481799507002045",13
"481799507002046",13
"481799507002047",13
"481799507002048",13
"481799507002049",13
"481799507002050",13
"481799507002051",13
"481799507002052",13
"481799507002053",13
"481799507002054",13
"481799507002055",13
"481799507002056",13
"481799507002057",13
"481799507002058",13
"481799507002059",13
"481799507002060",13
"481799507002061",13
"481799507002062",13
"481799507002063",13
"481799507002064",13
"481799507002065",13
"481799507002066",13
"481799507002067",13
"481799507002068",13
"481799507002069",13
"481799507002070",13
"481799507002071",13
"481799507002072",13
"481799507002073",13
"481799507002074",13
"481799507002075",13
